0.52228	1.0
0.5302	1.0
0.54228	1.0
0.55096	1.0
0.57352	-1.0
0.58144	-1.0
0.60184	-1.0
0.65872	1.0
0.66416	1.0
0.67552	-1.0
0.68748	1.0
0.71472	-1.0
0.77036	1.0
0.78428	-1.0
0.79284	1.0
0.81708	1.0
0.84396	1.0
0.85508	1.0
0.87432	1.0
0.879	-1.0
0.94076	-1.0
0.95384	1.0
0.9578	-1.0
1.02384	-1.0
1.15824	1.0
1.20196	1.0
1.24852	1.0
1.40608	1.0
1.56756	1.0
21.69	1.0
21.74416	1.0
21.7608	1.0
21.803	1.0
21.92556	1.0
21.93304	1.0
21.95356	1.0
21.99928	1.0
22.01164	1.0
22.03472	1.0
22.09724	1.0
22.14036	1.0
22.30016	1.0
34.40708	1.0
34.41608	1.0
34.42524	1.0
34.45396	-1.0
34.45876	1.0
34.472	1.0
34.48708	1.0
34.52968	1.0
34.53852	1.0
34.54464	1.0
34.55948	1.0
34.56432	1.0
34.56888	1.0
34.59952	1.0
34.61164	1.0
34.61872	1.0
34.62188	-1.0
34.65104	-1.0
34.65988	1.0
34.6698	1.0
34.6796	-1.0
34.68432	1.0
34.72164	-1.0
34.73748	-1.0
34.7434	1.0
34.7628	-1.0
34.77508	1.0
34.78592	1.0
34.79928	1.0
34.80456	1.0
34.81244	1.0
34.8182	1.0
34.85884	1.0
34.88492	1.0
34.89228	1.0
34.95656	1.0
35.03024	1.0
35.15088	1.0
35.17064	1.0
43.0986	1.0
43.12676	1.0
43.1844	1.0
43.19152	1.0
43.20044	1.0
43.2132	1.0
43.23448	1.0
43.24672	1.0
43.2768	1.0
43.29496	1.0
43.5322	1.0
43.54812	1.0
43.61048	1.0
43.6508	1.0
43.65804	1.0
43.66608	1.0
43.67356	1.0
43.67668	-1.0
43.733	-1.0
43.78528	1.0
43.8086	-1.0
43.839	1.0
43.86352	1.0
43.88312	1.0
43.88884	-1.0
43.91472	1.0
43.923	1.0
43.99492	1.0
44.131	1.0
44.20004	-1.0
44.23896	1.0
44.25736	1.0
51.21528	1.0
51.60228	1.0
51.63868	1.0
51.65576	1.0
51.85464	1.0
51.86508	1.0
52.04636	1.0
52.08156	1.0
55.89872	1.0
55.92152	1.0
55.93112	1.0
55.94076	1.0
56.01776	1.0
56.06072	1.0
56.20708	1.0
56.24484	1.0
56.37132	1.0
56.40544	1.0
56.42744	1.0
59.36832	1.0
59.47144	1.0
59.57152	1.0
59.67612	1.0
59.75244	1.0
59.76256	1.0
59.82688	1.0
67.47272	1.0
67.5426	-1.0
67.54616	1.0
67.55604	1.0
67.56352	1.0
67.61452	-1.0
67.62372	-1.0
67.635	1.0
67.64912	1.0
67.67428	-1.0
67.69696	-1.0
67.71824	1.0
67.80096	1.0
67.81076	1.0
67.8668	-1.0
67.87324	1.0
67.87796	1.0
67.89248	-1.0
67.9016	-1.0
67.942	1.0
67.95148	1.0
68.02864	1.0
68.08508	1.0
68.2614	1.0
68.35788	1.0
68.36604	1.0
68.44192	1.0
68.5046	1.0
80.54732	1.0
80.56992	1.0
80.66312	1.0
80.69948	1.0
80.7092	1.0
80.71916	1.0
80.73004	1.0
80.73444	1.0
80.7436	1.0
80.7496	1.0
80.91736	1.0
81.0026	1.0
81.0652	1.0
81.1014	1.0
81.13556	1.0
81.14896	1.0
81.18372	1.0
92.543	1.0
92.55428	1.0
92.63612	-1.0
92.64216	-1.0
92.65116	-1.0
92.66524	1.0
92.67752	1.0
92.71236	1.0
92.72832	1.0
92.73364	1.0
92.73804	1.0
92.74116	-1.0
92.77228	1.0
92.77604	-1.0
92.78704	1.0
92.8028	1.0
92.82116	1.0
92.82972	1.0
92.83484	1.0
92.8432	1.0
92.84572	-1.0
92.85544	1.0
92.8806	1.0
92.895	1.0
92.91396	1.0
92.92796	1.0
92.93964	1.0
92.9572	1.0
92.96344	1.0
92.98852	1.0
93.0044	1.0
93.01304	1.0
93.07332	1.0
93.09224	1.0
93.14616	1.0
93.25464	1.0
93.28508	1.0
93.31736	1.0
93.35024	1.0
93.6162	1.0
93.6774	1.0
104.915	1.0
111.4934	1.0
111.5042	1.0
111.55884	1.0
111.56184	-1.0
111.57212	-1.0
111.59212	1.0
111.63272	1.0
111.6378	1.0
111.65376	1.0
111.66696	1.0
111.6736	1.0
111.70168	1.0
111.77704	1.0
111.8368	1.0
111.84068	1.0
111.85884	1.0
111.9842	1.0
111.99924	1.0
112.01528	1.0
112.07116	1.0
112.1224	1.0
120.08256	1.0
122.09512	1.0
122.12388	1.0
122.13468	1.0
122.14012	-1.0
122.17232	1.0
122.1894	1.0
122.2048	1.0
134.53404	1.0
134.5612	1.0
134.56493	1.0
134.57936	1.0
134.6064	1.0
134.61908	1.0
134.65968	1.0
134.66457	1.0
134.75992	1.0
134.78745	-1.0
134.81688	1.0
134.82256	1.0
134.876	1.0
134.8886	1.0
134.9342	1.0
134.95103	1.0
134.99487	1.0
134.9998	1.0
135.01572	1.0
135.06516	1.0
135.19196	1.0
135.26208	1.0
135.36388	1.0
135.39832	1.0
135.44328	1.0
142.22852	-1.0
142.2346	1.0
142.24277	1.0
142.314	1.0
142.31924	1.0
142.32596	1.0
142.33076	1.0
142.34212	1.0
142.35608	-1.0
142.36432	1.0
142.38245	1.0
142.41084	1.0
142.41444	1.0
142.43752	1.0
142.44292	1.0
142.45004	1.0
142.47884	1.0
142.49796	1.0
142.5518	1.0
142.57904	1.0
142.6212	1.0
142.6276	-1.0
142.6786	1.0
142.71571	1.0
142.73628	1.0
142.76016	1.0
142.84895	1.0
142.91992	1.0
142.93788	1.0
143.01344	1.0
143.06056	-1.0
143.10332	1.0
152.58807	1.0
152.59724	1.0
152.79288	1.0
160.38092	1.0
160.4134	1.0
160.41792	1.0
160.47324	1.0
160.48288	1.0
160.5	1.0
160.50513	1.0
160.51569	1.0
160.53032	1.0
160.54549	1.0
160.55151	1.0
160.666	1.0
160.71388	1.0
165.6444	-1.0
165.93272	1.0
165.96255	1.0
165.97575	1.0
165.9882	1.0
166.039	1.0
166.10953	1.0
166.13847	1.0
166.22496	1.0
166.24075	1.0
166.25868	1.0
166.28513	1.0
166.32968	1.0
166.37157	1.0
172.34843	-1.0
172.39232	1.0
172.39523	1.0
172.39957	1.0
172.41084	-1.0
172.43517	1.0
172.44676	1.0
172.4578	1.0
172.4644	1.0
172.49332	-1.0
172.50972	1.0
172.5266	1.0
172.53236	-1.0
172.53989	1.0
172.55109	1.0
172.56744	1.0
172.58484	1.0
172.59384	-1.0
172.6118	1.0
172.6226	1.0
172.63087	1.0
172.64424	-1.0
172.65517	1.0
172.66869	1.0
172.68369	1.0
172.6882	-1.0
172.69923	1.0
172.70547	1.0
172.72868	1.0
172.74416	1.0
172.76396	-1.0
172.78296	-1.0
172.8168	1.0
172.83556	1.0
172.863	1.0
172.91489	1.0
172.92696	-1.0
172.94316	1.0
172.97627	1.0
173.02528	1.0
173.0294	1.0
173.07172	1.0
173.12675	1.0
173.31136	1.0
173.32436	1.0
183.43092	1.0
183.52176	1.0
183.60004	1.0
183.65088	1.0
183.677	1.0
183.68645	1.0
183.73212	1.0
193.11395	1.0
193.1618	1.0
193.1814	1.0
193.19933	1.0
203.80096	-1.0
203.81044	1.0
203.8252	1.0
203.87932	1.0
203.89072	1.0
203.918	1.0
203.92368	1.0
203.9344	1.0
203.96312	1.0
203.9906	1.0
203.99724	1.0
204.00308	1.0
204.03664	1.0
204.10625	1.0
204.14276	1.0
204.16196	1.0
204.17836	1.0
204.2196	1.0
