0.32716	-69.0
0.48664	-116.0
0.48924	-116.0
0.48968	1.0
0.49208	-109.0
0.49224	-107.0
0.5038	-107.0
0.50468	112.0
0.5054	-79.0
0.50572	1.0
0.50604	-98.0
0.50628	-21.0
0.51104	79.0
0.51116	-24.0
0.51244	-109.0
0.51276	10.0
0.51308	1.0
0.51384	-86.0
0.51384	-69.0
0.51552	-44.0
0.51596	-49.0
0.51736	-34.0
0.51768	-19.0
0.51888	117.0
0.5196	-76.0
0.51988	114.0
0.52032	-1.0
0.5204	-113.0
0.52056	81.0
0.52112	-89.0
0.52228	90.0
0.52248	109.0
0.52284	-41.0
0.52436	-30.0
0.5254	34.0
0.526	114.0
0.52612	-116.0
0.52716	-11.0
0.5278	-107.0
0.52848	-49.0
0.52948	-41.0
0.5296	-38.0
0.52996	-34.0
0.53016	-101.0
0.5302	90.0
0.53156	109.0
0.53192	-19.0
0.53368	-41.0
0.53396	-49.0
0.5356	-101.0
0.53572	27.0
0.53588	-38.0
0.53588	114.0
0.53644	-21.0
0.5372	-34.0
0.53732	-119.0
0.5374	-69.0
0.53796	-86.0
0.538	-61.0
0.53836	109.0
0.5384	-30.0
0.53848	-24.0
0.53996	-76.0
0.54112	-41.0
0.54172	-97.0
0.54176	-1.0
0.54176	30.0
0.54188	-111.0
0.54228	90.0
0.54288	-38.0
0.54404	-106.0
0.54436	-117.0
0.5452	-113.0
0.54552	-34.0
0.54612	-49.0
0.54656	-79.0
0.54684	-14.0
0.54716	-17.0
0.54788	-61.0
0.54904	30.0
0.5492	-34.0
0.54944	-21.0
0.54956	-119.0
0.54972	-109.0
0.55048	-24.0
0.55088	-86.0
0.55096	90.0
0.55124	-106.0
0.55144	-2.0
0.55148	-116.0
0.55292	-79.0
0.55308	-69.0
0.55408	-24.0
0.55512	-19.0
0.55632	85.0
0.55648	-84.0
0.55648	109.0
0.55788	-101.0
0.55956	-41.0
0.55976	-49.0
0.56116	-34.0
0.5612	-12.0
0.56128	-30.0
0.56256	-109.0
0.563	17.0
0.56376	114.0
0.5644	34.0
0.56464	-21.0
0.5656	26.0
0.56608	52.0
0.5662	-49.0
0.5662	-41.0
0.56636	-18.0
0.5664	-19.0
0.56668	30.0
0.56724	-109.0
0.56736	-61.0
0.56768	34.0
0.56804	-12.0
0.56804	-1.0
0.56832	-17.0
0.56844	-2.0
0.56864	-85.0
0.56888	-50.0
0.56908	-8.0
0.56924	-41.0
0.56964	-30.0
0.57068	-109.0
0.57072	-21.0
0.57076	-6.0
0.5708	-69.0
0.57088	25.0
0.57096	26.0
0.57132	5.0
0.5714	-19.0
0.57176	-1.0
0.57192	-111.0
0.57192	119.0
0.572	-11.0
0.57244	12.0
0.57248	-34.0
0.57252	-15.0
0.57284	-76.0
0.57296	-18.0
0.573	-2.0
0.57308	-101.0
0.57332	107.0
0.57348	-24.0
0.57352	-90.0
0.57352	6.0
0.57364	-86.0
0.57372	27.0
0.57376	-8.0
0.57384	-109.0
0.5742	41.0
0.57424	75.0
0.57464	88.0
0.57472	-56.0
0.575	-120.0
0.5752	-49.0
0.57524	-118.0
0.57548	-21.0
0.5756	76.0
0.57564	-47.0
0.57628	85.0
0.57632	-17.0
0.57656	-50.0
0.57664	34.0
0.57672	-19.0
0.57676	109.0
0.5768	-113.0
0.57704	-41.0
0.57716	-107.0
0.57732	-24.0
0.5776	-10.0
0.57772	119.0
0.57788	-69.0
0.57804	89.0
0.57832	-111.0
0.57852	-64.0
0.5788	-21.0
0.57964	-49.0
0.57992	-44.0
0.58012	-56.0
0.58012	25.0
0.58048	-6.0
0.58144	-90.0
0.58148	-118.0
0.58148	76.0
0.58232	-41.0
0.58296	-21.0
0.58356	119.0
0.58452	-109.0
0.58492	-49.0
0.58496	-77.0
0.58516	-76.0
0.58532	-101.0
0.58536	-34.0
0.5854	-38.0
0.58552	107.0
0.58568	-47.0
0.5858	50.0
0.58592	75.0
0.58652	67.0
0.58668	-120.0
0.58672	-118.0
0.58716	102.0
0.58724	-86.0
0.58732	-85.0
0.5874	-21.0
0.58752	-109.0
0.58772	-11.0
0.58776	-82.0
0.58796	-12.0
0.58816	-49.0
0.58828	-47.0
0.58836	-56.0
0.5884	119.0
0.58844	-98.0
0.58848	-24.0
0.58852	-52.0
0.58852	-18.0
0.58852	-1.0
0.58856	30.0
0.58856	88.0
0.58876	-113.0
0.58884	-81.0
0.58888	-101.0
0.58892	-111.0
0.58892	-2.0
0.589	-6.0
0.5892	-5.0
0.58924	-34.0
0.58928	-76.0
0.58928	-19.0
0.58944	-116.0
0.58952	-112.0
0.58964	-61.0
0.58964	-27.0
0.58992	85.0
0.58996	-64.0
0.59	26.0
0.59004	-79.0
0.59008	-74.0
0.59008	-69.0
0.5902	-104.0
0.59028	-21.0
0.59028	25.0
0.59036	-8.0
0.59072	-109.0
0.5908	-16.0
0.59084	-86.0
0.59112	24.0
0.5912	-10.0
0.59124	-80.0
0.59128	1.0
0.5914	-17.0
0.59164	30.0
0.5922	76.0
0.59224	-67.0
0.59228	-88.0
0.5924	-112.0
0.59244	118.0
0.59248	-12.0
0.5926	-34.0
0.59284	49.0
0.59316	58.0
0.5932	3.0
0.59344	-101.0
0.59388	-16.0
0.59392	-21.0
0.59412	-89.0
0.59424	-15.0
0.5944	26.0
0.59452	106.0
0.59464	-38.0
0.59536	-74.0
0.59544	-24.0
0.59564	-103.0
0.59592	49.0
0.59616	-109.0
0.59668	-102.0
0.5968	34.0
0.59704	-41.0
0.59796	-1.0
0.59856	-101.0
0.5986	-85.0
0.59888	-38.0
0.599	16.0
0.599	21.0
0.599	112.0
0.59904	-109.0
0.59912	-50.0
0.5992	-117.0
0.5992	-49.0
0.59964	-19.0
0.59972	34.0
0.59996	11.0
0.60016	-24.0
0.6002	-10.0
0.60032	-27.0
0.6004	-15.0
0.60052	111.0
0.60068	-6.0
0.60072	-41.0
0.6008	-104.0
0.60084	-86.0
0.601	-118.0
0.6012	-120.0
0.60124	107.0
0.60148	-1.0
0.60152	-17.0
0.60164	-82.0
0.60168	30.0
0.60176	21.0
0.6018	-113.0
0.60184	-90.0
0.60184	108.0
0.602	112.0
0.60204	-109.0
0.60212	-51.0
0.60216	2.0
0.60224	-74.0
0.60284	-49.0
0.60332	-61.0
0.60348	-67.0
0.6036	-86.0
0.60388	119.0
0.60408	-11.0
0.60452	-107.0
0.60452	-27.0
0.60468	-116.0
0.6052	16.0
0.60528	-79.0
0.60588	34.0
0.60612	-64.0
0.60612	-21.0
0.60664	26.0
0.60704	-103.0
0.60716	-109.0
0.6074	-118.0
0.60756	-76.0
0.60816	67.0
0.6082	27.0
0.60836	-12.0
0.60844	30.0
0.60856	-18.0
0.60876	34.0
0.60896	78.0
0.60904	-11.0
0.60908	-70.0
0.60924	-15.0
0.60948	-13.0
0.6098	24.0
0.61008	-76.0
0.61008	-6.0
0.6106	-118.0
0.61068	23.0
0.6108	-1.0
0.6108	21.0
0.6108	27.0
0.61108	30.0
0.61168	-34.0
0.61204	-116.0
0.61224	-86.0
0.61228	-3.0
0.61284	-49.0
0.61292	-41.0
0.61296	-6.0
0.61316	24.0
0.61368	-111.0
0.61376	-79.0
0.61404	-2.0
0.6142	-1.0
0.61456	-19.0
0.61488	119.0
0.61524	-21.0
0.61576	-61.0
0.6164	-115.0
0.61648	-17.0
0.61676	117.0
0.61692	-111.0
0.61708	-118.0
0.6174	-8.0
0.61748	-3.0
0.61752	-15.0
0.61816	-21.0
0.61824	-25.0
0.61836	4.0
0.61904	-116.0
0.6196	-119.0
0.62	108.0
0.62068	-21.0
0.62132	-111.0
0.62156	-118.0
0.6216	-1.0
0.62164	-34.0
0.62196	-13.0
0.62196	104.0
0.62212	-119.0
0.62216	-85.0
0.62248	11.0
0.62264	112.0
0.6228	-49.0
0.62288	-86.0
0.62288	17.0
0.62312	-74.0
0.62312	-5.0
0.62324	-2.0
0.62356	23.0
0.62368	-27.0
0.62372	-69.0
0.62388	-21.0
0.62388	76.0
0.62392	-15.0
0.62456	16.0
