1.0	2.348125532906871e-6
2.0	2.269508261413283e-6
3.0	2.310583678264165e-6
4.0	2.1386123209218894e-6
5.0	2.3827353795650165e-6
6.0	2.41088656657208e-6
7.0	7.251765998995127e-6
8.0	2.2815086698226283e-6
9.0	2.420535621045717e-6
10.0	2.2297268856248287e-6
11.0	2.326605769092275e-6
12.0	2.328721406137615e-6
13.0	2.4502367077062554e-6
14.0	2.665648572643535e-6
15.0	2.3200346867269453e-6
16.0	2.37848961019184e-6
17.0	2.442882711536305e-6
18.0	2.2139317470976707e-6
19.0	2.2993044944339313e-6
20.0	6.859020364940756e-6
21.0	2.4054918775112396e-6
22.0	2.2695934633354004e-6
23.0	2.361736013247033e-6
24.0	2.31305183720883e-6
25.0	2.374159734470223e-6
26.0	2.302108825947663e-6
27.0	2.2893355324465862e-6
28.0	7.600358665464798e-6
29.0	7.621853483909517e-6
30.0	2.4772575997781654e-6
31.0	8.25073165213068e-6
32.0	8.992972705364634e-6
33.0	8.943935501777717e-6
34.0	2.3167673489222996e-6
35.0	7.742037916285198e-6
36.0	8.874359157092088e-6
37.0	9.04429578129133e-6
38.0	2.936719794121393e-6
39.0	8.160689654057601e-6
40.0	9.42827682592906e-6
41.0	2.5315567594612005e-6
42.0	8.914876842666438e-6
43.0	8.161250250680674e-6
44.0	2.6694009124875337e-6
45.0	8.240806091715927e-6
46.0	7.707467678829226e-6
47.0	2.649897931262646e-6
48.0	8.730275037775598e-6
49.0	2.548778250641019e-6
50.0	2.310425410005276e-6
51.0	2.2901212273228495e-6
52.0	2.2770787597968042e-6
53.0	9.350752684140503e-6
54.0	8.685248308045978e-6
55.0	8.34544315376527e-6
56.0	2.307436095089914e-6
57.0	8.849540536660905e-6
58.0	2.2748941016098084e-6
59.0	8.64525683493622e-6
60.0	9.586474631003085e-6
61.0	2.2621418768332913e-6
62.0	9.270582310547306e-6
63.0	9.282676432643492e-6
64.0	2.2123014491912774e-6
65.0	9.274112417484655e-6
66.0	9.588183051740145e-6
67.0	2.4748228979681006e-6
68.0	8.896499858356893e-6
69.0	5.979479658797976e-6
70.0	2.324332875086825e-6
71.0	9.41906288275502e-6
72.0	8.867446929938694e-6
73.0	8.739234807856554e-6
74.0	2.2110200493635845e-6
75.0	2.183522414192348e-6
76.0	2.3234493370537093e-6
77.0	2.2585125783407175e-6
78.0	2.2982205506928074e-6
79.0	2.324840462798906e-6
80.0	2.146140429031598e-6
81.0	2.4062659424515453e-6
82.0	2.192019177982392e-6
83.0	8.915095620302261e-6
84.0	2.4068489561975485e-6
85.0	2.3430188111733063e-6
86.0	2.4318299743576332e-6
87.0	8.382710525064415e-6
88.0	2.2739276370768273e-6
89.0	2.4820086814411705e-6
90.0	2.2974941853449038e-6
91.0	7.6048130994860095e-6
92.0	8.290302087848846e-6
93.0	8.248626128073127e-6
94.0	7.867928433470708e-6
95.0	7.263313008451957e-6
96.0	8.252450185855526e-6
97.0	3.5802656712810997e-6
98.0	2.355622627854028e-6
99.0	2.1724549289064857e-6
100.0	7.87249276195922e-6
101.0	2.5448431185427437e-6
102.0	2.3394014797162824e-6
103.0	2.276650137664371e-6
104.0	2.2805391713933108e-6
105.0	2.1374231178328684e-6
106.0	2.2280750133444864e-6
107.0	2.2683554650803e-6
108.0	2.239002939398869e-6
109.0	2.421174003399862e-6
110.0	6.8558003896289195e-6
111.0	2.600011742350889e-6
112.0	2.529594839830245e-6
113.0	2.130283769828727e-6
114.0	2.175528518720085e-6
115.0	2.126734363939682e-6
116.0	2.374945766446079e-6
117.0	2.3301069697395285e-6
118.0	2.3129749785016377e-6
119.0	2.3124606487976982e-6
120.0	2.335227596831302e-6
